,date,counts,year,month,day,data_quality,max_temp_°c,max_temp_flag,min_temp_°c,min_temp_flag,mean_temp_°c,mean_temp_flag,heat_deg_days_°c,heat_deg_days_flag,cool_deg_days_°c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km/h,spd_of_max_gust_flag
0,2014-01-01,0,2014,1,1,,-8.4,,-14.5,,-11.5,,29.5,,0.0,,,M,,M,0.0,,8.0,,,M,,M
1,2014-01-02,1,2014,1,2,,-14.3,,-19.2,,-16.8,,34.8,,0.0,,,M,,M,2.0,,8.0,,,M,,M
2,2014-01-03,1,2014,1,3,,-7.1,,-22.3,,-14.7,,32.7,,0.0,,,M,,M,0.2,,9.0,,,M,,M
3,2014-01-04,0,2014,1,4,,0.3,,-7.2,,-3.5,,21.5,,0.0,,,M,,M,0.0,,9.0,,,M,,M
4,2014-01-05,0,2014,1,5,,1.4,,-1.7,,-0.2,,18.2,,0.0,,,M,,M,11.8,,11.0,,,M,,M
5,2014-01-06,42,2014,1,6,,2.4,,-15.8,,-6.7,,24.7,,0.0,,,M,,M,6.4,,12.0,,,M,,M
6,2014-01-07,4,2014,1,7,,-15.8,,-22.2,,-19.0,,37.0,,0.0,,,M,,M,0.4,,12.0,,,M,,M
7,2014-01-08,4,2014,1,8,,-7.7,,-16.2,,-12.0,,30.0,,0.0,,,M,,M,0.0,,13.0,,,M,,M
8,2014-01-09,12,2014,1,9,,-2.9,,-11.8,,-7.4,,25.4,,0.0,,,M,,M,0.0,,13.0,,,M,,M
9,2014-01-10,129,2014,1,10,,4.1,,-4.0,,0.1,,17.9,,0.0,,,M,,M,2.0,,13.0,,,M,,M
10,2014-01-11,278,2014,1,11,,7.3,,2.9,,5.1,,12.9,,0.0,,,M,,M,9.6,,11.0,,,M,,M
11,2014-01-12,52,2014,1,12,,3.4,,1.3,,2.4,,15.6,,0.0,,,M,,M,0.0,,8.0,,,M,,M
12,2014-01-13,72,2014,1,13,,7.4,,1.9,,4.7,,13.3,,0.0,,,M,,M,0.0,,8.0,,,M,,M
13,2014-01-14,44,2014,1,14,,5.3,,1.3,,3.3,,14.7,,0.0,,,M,,M,0.0,,5.0,,,M,,M
14,2014-01-15,7,2014,1,15,,2.4,,-3.5,,-0.6,,18.6,,0.0,,,M,,M,0.0,,5.0,,,M,,M
15,2014-01-16,7,2014,1,16,,-0.4,,-3.6,,-2.0,,20.0,,0.0,,,M,,M,0.0,,5.0,,,M,,M
16,2014-01-17,8,2014,1,17,,2.3,,-1.2,,0.6,,17.4,,0.0,,,M,,M,1.3,,7.0,,,M,,M
17,2014-01-18,5,2014,1,18,,-0.8,,-6.9,,-3.9,,21.9,,0.0,,,M,,M,0.5,,6.0,,,M,,M
18,2014-01-19,0,2014,1,19,,-1.9,,-7.2,,-4.6,,22.6,,0.0,,,M,,M,1.1,,6.0,,,M,,M
19,2014-01-20,5,2014,1,20,,-1.8,,-16.5,,-9.2,,27.2,,0.0,,,M,,M,1.0,,7.0,,,M,,M
20,2014-01-21,2,2014,1,21,,-14.2,,-19.8,,-17.0,,35.0,,0.0,,,M,,M,0.5,,7.0,,,M,,M
21,2014-01-22,3,2014,1,22,,-12.1,,-20.5,,-16.3,,34.3,,0.0,,,M,,M,0.0,,7.0,,,M,,M
22,2014-01-23,2,2014,1,23,,-12.2,,-17.4,,-14.8,,32.8,,0.0,,,M,,M,0.0,,7.0,,,M,,M
23,2014-01-24,1,2014,1,24,,-6.8,,-17.7,,-12.3,,30.3,,0.0,,,M,,M,0.0,,8.0,,,M,,M
24,2014-01-25,1,2014,1,25,,-2.8,,-13.8,,-8.3,,26.3,,0.0,,,M,,M,1.6,,7.0,,,M,,M
25,2014-01-26,1,2014,1,26,,-3.8,,-14.6,,-9.2,,27.2,,0.0,,,M,,M,1.1,,7.0,,,M,,M
26,2014-01-27,7,2014,1,27,,-3.7,,-16.0,,-9.9,,27.9,,0.0,,,M,,M,2.8,,13.0,,,M,,M
27,2014-01-28,5,2014,1,28,,-11.6,,-18.6,,-15.1,,33.1,,0.0,,,M,,M,0.2,,12.0,,,M,,M
28,2014-01-29,9,2014,1,29,,-9.2,,-16.5,,-12.9,,30.9,,0.0,,,M,,M,0.0,,10.0,,,M,,M
29,2014-01-30,2,2014,1,30,,-0.4,,-10.6,,-5.5,,23.5,,0.0,,,M,,M,0.0,,9.0,,,M,,M
30,2014-01-31,8,2014,1,31,,1.5,,-2.5,,-0.5,,18.5,,0.0,,,M,,M,0.0,,8.0,,,M,,M
31,2014-02-01,0,2014,2,1,,1.4,,-1.1,,0.2,,17.8,,0.0,,,M,,M,14.1,,8.0,,,M,,M
32,2014-02-02,16,2014,2,2,,0.9,,-6.1,,-2.6,,20.6,,0.0,,,M,,M,0.3,,15.0,,,M,,M
33,2014-02-03,16,2014,2,3,,-2.4,,-9.7,,-6.1,,24.1,,0.0,,,M,,M,0.2,,14.0,,,M,,M
34,2014-02-04,11,2014,2,4,,-3.9,,-10.5,,-7.2,,25.2,,0.0,,,M,,M,0.9,,14.0,,,M,,M
35,2014-02-05,0,2014,2,5,,-5.2,,-11.7,,-8.5,,26.5,,0.0,,,M,,M,10.9,,17.0,,,M,,M
36,2014-02-06,6,2014,2,6,,-6.5,,-13.2,,-9.9,,27.9,,0.0,,,M,,M,0.5,,30.0,,,M,,M
37,2014-02-07,3,2014,2,7,,-8.5,,-13.9,,-11.2,,29.2,,0.0,,,M,,M,0.0,,26.0,,,M,,M
38,2014-02-08,1,2014,2,8,,-8.6,,-14.2,,-11.4,,29.4,,0.0,,,M,,M,0.0,,24.0,,,M,,M
39,2014-02-09,4,2014,2,9,,-7.2,,-12.1,,-9.7,,27.7,,0.0,,,M,,M,1.8,,23.0,,,M,,M
40,2014-02-10,14,2014,2,10,,-5.7,,-12.0,,-8.9,,26.9,,0.0,,,M,,M,0.3,,25.0,,,M,,M
41,2014-02-11,11,2014,2,11,,-8.8,,-13.6,,-11.2,,29.2,,0.0,,,M,,M,0.0,,24.0,,,M,,M
42,2014-02-12,11,2014,2,12,,-5.2,,-14.1,,-9.7,,27.7,,0.0,,,M,,M,0.0,,23.0,,,M,,M
43,2014-02-13,14,2014,2,13,,-1.6,,-9.0,,-5.3,,23.3,,0.0,,,M,,M,0.0,,23.0,,,M,,M
44,2014-02-14,19,2014,2,14,,0.7,,-4.4,,-1.9,,19.9,,0.0,,,M,,M,0.0,,23.0,,,M,,M
45,2014-02-15,9,2014,2,15,,-2.4,,-11.9,,-7.2,,25.2,,0.0,,,M,,M,0.0,,23.0,,,M,,M
46,2014-02-16,4,2014,2,16,,-6.9,,-12.8,,-9.9,,27.9,,0.0,,,M,,M,0.0,,23.0,,,M,,M
47,2014-02-17,6,2014,2,17,,-2.2,,-14.0,,-8.1,,26.1,,0.0,,,M,,M,0.4,,23.0,,,M,,M
48,2014-02-18,81,2014,2,18,,0.7,,-4.2,,-1.8,,19.8,,0.0,,,M,,M,5.7,,28.0,,,M,,M
49,2014-02-19,334,2014,2,19,,7.8,,-1.4,,3.2,,14.8,,0.0,,,M,,M,0.2,,28.0,,,M,,M
50,2014-02-20,452,2014,2,20,,2.6,,-1.0,,0.8,,17.2,,0.0,,,M,,M,13.4,,24.0,,,M,,M
51,2014-02-21,467,2014,2,21,,5.1,,0.7,,2.9,,15.1,,0.0,,,M,,M,8.7,,21.0,,,M,,M
52,2014-02-22,106,2014,2,22,,4.3,,-0.6,,1.9,,16.1,,0.0,,,M,,M,0.0,,17.0,,,M,,M
53,2014-02-23,17,2014,2,23,,1.4,,-4.7,,-1.7,,19.7,,0.0,,,M,,M,0.0,,17.0,,,M,,M
54,2014-02-24,32,2014,2,24,,-4.3,,-8.8,,-6.6,,24.6,,0.0,,,M,,M,0.0,,16.0,,,M,,M
55,2014-02-25,23,2014,2,25,,-5.2,,-10.4,,-7.8,,25.8,,0.0,,,M,,M,0.0,,16.0,,,M,,M
56,2014-02-26,16,2014,2,26,,-8.2,,-14.2,,-11.2,,29.2,,0.0,,,M,,M,0.0,,15.0,,,M,,M
57,2014-02-27,15,2014,2,27,,-8.3,,-16.0,,-12.2,,30.2,,0.0,,,M,,M,0.3,,15.0,,,M,,M
58,2014-02-28,10,2014,2,28,,-6.9,,-17.7,,-12.3,,30.3,,0.0,,,M,,M,0.0,,15.0,,,M,,M
59,2014-03-01,6,2014,3,1,,-0.7,,-10.2,,-5.5,,23.5,,0.0,,,M,,M,3.2,,15.0,,,M,,M
60,2014-03-02,9,2014,3,2,,-8.5,,-15.5,,-12.0,,30.0,,0.0,,,M,,M,1.5,,21.0,,,M,,M
61,2014-03-03,11,2014,3,3,,-10.9,,-18.4,,-14.7,,32.7,,0.0,,,M,,M,0.2,,20.0,,,M,,M
62,2014-03-04,10,2014,3,4,,-8.1,,-15.6,,-11.9,,29.9,,0.0,,,M,,M,0.6,,20.0,,,M,,M
63,2014-03-05,12,2014,3,5,,-4.7,,-10.5,,-7.6,,25.6,,0.0,,,M,,M,0.2,,20.0,,,M,,M
64,2014-03-06,22,2014,3,6,,-2.9,,-8.6,,-5.8,,23.8,,0.0,,,M,,M,0.0,,20.0,,,M,,M
65,2014-03-07,67,2014,3,7,,2.9,,-4.9,,-1.0,,19.0,,0.0,,,M,,M,0.3,,19.0,,,M,,M
66,2014-03-08,34,2014,3,8,,2.8,,-6.2,,-1.7,,19.7,,0.0,,,M,,M,0.0,,16.0,,,M,,M
67,2014-03-09,20,2014,3,9,,1.4,,-9.2,,-3.9,,21.9,,0.0,,,M,,M,0.0,,16.0,,,M,,M
68,2014-03-10,88,2014,3,10,,6.9,,1.2,,4.1,,13.9,,0.0,,,M,,M,0.0,,16.0,,,M,,M
69,2014-03-11,126,2014,3,11,,10.6,,3.9,,7.3,,10.7,,0.0,,,M,,M,0.0,,13.0,,,M,,M
70,2014-03-12,17,2014,3,12,,4.9,,-14.0,,-4.6,,22.6,,0.0,,,M,,M,11.8,,9.0,,,M,,M
71,2014-03-13,18,2014,3,13,,-6.1,,-16.5,,-11.3,,29.3,,0.0,,,M,,M,0.0,,22.0,,,M,,M
72,2014-03-14,60,2014,3,14,,10.5,,-6.1,,2.2,,15.8,,0.0,,,M,,M,0.0,,18.0,,,M,,M
73,2014-03-15,22,2014,3,15,,6.1,,-7.3,,-0.6,,18.6,,0.0,,,M,,M,0.0,,10.0,,,M,,M
74,2014-03-16,6,2014,3,16,,-7.1,,-12.6,,-9.9,,27.9,,0.0,,,M,,M,0.0,,9.0,,,M,,M
75,2014-03-17,9,2014,3,17,,-3.5,,-13.8,,-8.7,,26.7,,0.0,,,M,,M,0.0,,9.0,,,M,,M
76,2014-03-18,13,2014,3,18,,2.0,,-3.7,,-0.9,,18.9,,0.0,,,M,,M,0.0,,8.0,,,M,,M
77,2014-03-19,35,2014,3,19,,7.1,,0.8,,4.0,,14.0,,0.0,,,M,,M,6.2,,7.0,,,M,,M
78,2014-03-20,26,2014,3,20,,4.3,,-1.3,,1.5,,16.5,,0.0,,,M,,M,0.0,,6.0,,,M,,M
79,2014-03-21,16,2014,3,21,,2.8,,-2.5,,0.2,,17.8,,0.0,,,M,,M,0.0,,6.0,,,M,,M
80,2014-03-22,3,2014,3,22,,3.4,,-5.7,,-1.2,,19.2,,0.0,,,M,,M,1.0,,5.0,,,M,,M
81,2014-03-23,4,2014,3,23,,-4.3,,-8.9,,-6.6,,24.6,,0.0,,,M,,M,0.0,,4.0,,,M,,M
82,2014-03-24,5,2014,3,24,,-1.9,,-9.5,,-5.7,,23.7,,0.0,,,M,,M,0.0,,4.0,,,M,,M
83,2014-03-25,4,2014,3,25,,1.1,,-8.4,,-3.7,,21.7,,0.0,,,M,,M,0.0,,4.0,,,M,,M
84,2014-03-26,5,2014,3,26,,-3.0,,-10.6,,-6.8,,24.8,,0.0,,,M,,M,0.0,,3.0,,,M,,M
85,2014-03-27,5,2014,3,27,,4.8,,-7.2,,-1.2,,19.2,,0.0,,,M,,M,0.5,,3.0,,,M,,M
86,2014-03-28,45,2014,3,28,,10.2,,3.0,,6.6,,11.4,,0.0,,,M,,M,2.5,,3.0,,,M,,M
87,2014-03-29,5,2014,3,29,,3.5,,1.5,,2.5,,15.5,,0.0,,,M,,M,0.0,,2.0,,,M,,M
88,2014-03-30,4,2014,3,30,,9.1,,-0.3,,4.4,,13.6,,0.0,,,M,,M,0.0,,2.0,,,M,,M
89,2014-03-31,9,2014,3,31,,9.9,,1.4,,5.7,,12.3,,0.0,,,M,,M,0.0,,1.0,,,M,,M
90,2014-04-01,3,2014,4,1,,,M,3.9,E,,M,,M,,M,,M,,M,,M,,,,M,,M
91,2014-04-02,11,2014,4,2,,8.8,,0.9,,4.9,,13.1,,0.0,,,M,,M,0.0,,,,,M,,M
92,2014-04-03,4,2014,4,3,,4.4,,-0.5,,2.0,,16.0,,0.0,,,M,,M,0.5,,,,,M,,M
93,2014-04-04,23,2014,4,4,,6.6,,1.9,,4.3,,13.7,,0.0,,,M,,M,13.7,,,,,M,,M
94,2014-04-05,0,2014,4,5,,5.0,,-0.1,,2.5,,15.5,,0.0,,,M,,M,0.0,,,,,M,,M
95,2014-04-06,3,2014,4,6,,10.6,,-1.1,,4.8,,13.2,,0.0,,,M,,M,0.0,,,,,M,,M
96,2014-04-07,11,2014,4,7,,8.8,,2.9,,5.9,,12.1,,0.0,,,M,,M,14.2,,,,,M,,M
97,2014-04-08,21,2014,4,8,,13.7,,2.7,,8.2,,9.8,,0.0,,,M,,M,5.6,,,,,M,,M
98,2014-04-09,11,2014,4,9,,10.4,,2.1,,6.3,,11.7,,0.0,,,M,,M,0.0,,,,,M,,M
99,2014-04-10,5,2014,4,10,,17.5,,3.9,,10.7,,7.3,,0.0,,,M,,M,0.0,,,,,M,,M
100,2014-04-11,0,2014,4,11,,14.0,,6.2,,10.1,,7.9,,0.0,,,M,,M,0.0,,,,,M,,M
101,2014-04-12,0,2014,4,12,,14.2,,5.4,,9.8,,8.2,,0.0,,,M,,M,3.0,,,,,M,,M
102,2014-04-13,3,2014,4,13,,18.4,,5.1,,11.8,,6.2,,0.0,,,M,,M,4.8,,,,,M,,M
103,2014-04-14,15,2014,4,14,,20.3,,2.7,,11.5,,6.5,,0.0,,,M,,M,7.6,,,,,M,,M
104,2014-04-15,7,2014,4,15,,2.8,,-4.4,,-0.8,,18.8,,0.0,,,M,,M,8.8,,,,,M,,M
105,2014-04-16,3,2014,4,16,,3.8,,-5.0,,-0.6,,18.6,,0.0,,,M,,M,0.0,,,,,M,,M
106,2014-04-17,2,2014,4,17,,7.5,,0.6,,4.1,,13.9,,0.0,,,M,,M,0.0,,,,,M,,M
107,2014-04-18,0,2014,4,18,,11.5,,3.0,,7.3,,10.7,,0.0,,,M,,M,0.2,,,,,M,,M
108,2014-04-19,0,2014,4,19,,11.9,,1.3,,6.6,,11.4,,0.0,,,M,,M,0.2,,,,,M,,M
109,2014-04-20,1,2014,4,20,,11.7,,3.9,,7.8,,10.2,,0.0,,,M,,M,0.0,,,,,M,,M
110,2014-04-21,2,2014,4,21,,19.2,,6.9,,13.1,,4.9,,0.0,,,M,,M,0.0,,,,,M,,M
111,2014-04-22,6,2014,4,22,,15.1,,5.0,,10.1,,7.9,,0.0,,,M,,M,3.5,,,,,M,,M
112,2014-04-23,5,2014,4,23,,9.3,,3.1,,6.2,,11.8,,0.0,,,M,,M,0.0,,,,,M,,M
113,2014-04-24,2,2014,4,24,,12.2,,1.8,,7.0,,11.0,,0.0,,,M,,M,0.0,,,,,M,,M
114,2014-04-25,2,2014,4,25,,10.6,,4.8,,7.7,,10.3,,0.0,,,M,,M,2.4,,,,,M,,M
115,2014-04-26,0,2014,4,26,,10.4,,4.5,,7.5,,10.5,,0.0,,,M,,M,0.3,,,,,M,,M
116,2014-04-27,0,2014,4,27,,11.9,,2.9,,7.4,,10.6,,0.0,,,M,,M,0.0,,,,,M,,M
117,2014-04-28,0,2014,4,28,,12.6,,6.0,,9.3,,8.7,,0.0,,,M,,M,0.0,,,,,M,,M
118,2014-04-29,63,2014,4,29,,8.1,,5.9,,7.0,,11.0,,0.0,,,M,,M,32.1,,,,,M,,M
119,2014-04-30,12,2014,4,30,,6.7,,5.1,,5.9,,12.1,,0.0,,,M,,M,6.0,,,,,M,,M
120,2014-05-01,12,2014,5,1,,15.0,,6.2,,10.6,,7.4,,0.0,,,M,,M,2.5,,,,,M,,M
121,2014-05-02,3,2014,5,2,,12.6,,8.0,,10.3,,7.7,,0.0,,,M,,M,0.0,,,,,M,,M
122,2014-05-03,1,2014,5,3,,11.8,,7.7,,9.8,,8.2,,0.0,,,M,,M,1.5,,,,,M,,M
123,2014-05-04,1,2014,5,4,,14.5,,5.9,,10.2,,7.8,,0.0,,,M,,M,0.3,,,,,M,,M
124,2014-05-05,5,2014,5,5,,13.6,,5.3,,9.5,,8.5,,0.0,,,M,,M,0.0,,,,,M,,M
125,2014-05-06,2,2014,5,6,,14.1,,7.3,,10.7,,7.3,,0.0,,,M,,M,0.0,,,,,M,,M
126,2014-05-07,5,2014,5,7,,12.8,,7.4,,10.1,,7.9,,0.0,,,M,,M,0.2,,,,,M,,M
127,2014-05-08,4,2014,5,8,,18.0,,9.8,,13.9,,4.1,,0.0,,,M,,M,0.0,,,,,M,,M
128,2014-05-09,2,2014,5,9,,20.7,,10.6,,15.7,,2.3,,0.0,,,M,,M,0.3,,,,,M,,M
129,2014-05-10,1,2014,5,10,,21.3,,11.5,,16.4,,1.6,,0.0,,,M,,M,0.2,,,,,M,,M
130,2014-05-11,0,2014,5,11,,21.5,,9.2,,15.4,,2.6,,0.0,,,M,,M,0.0,,,,,M,,M
131,2014-05-12,3,2014,5,12,,21.1,,13.4,,17.3,,0.7,,0.0,,,M,,M,0.4,,,,,M,,M
132,2014-05-13,5,2014,5,13,,18.9,,11.2,,15.1,,2.9,,0.0,,,M,,M,5.9,,,,,M,,M
133,2014-05-14,15,2014,5,14,,20.4,,13.7,,17.1,,0.9,,0.0,,,M,,M,14.4,,,,,M,,M
134,2014-05-15,12,2014,5,15,,21.0,,10.4,,15.7,,2.3,,0.0,,,M,,M,11.1,,,,,M,,M
135,2014-05-16,14,2014,5,16,,13.5,,5.4,,9.5,,8.5,,0.0,,,M,,M,3.1,,,,,M,,M
136,2014-05-17,3,2014,5,17,,12.0,,4.1,,8.1,,9.9,,0.0,,,M,,M,0.0,,,,,M,,M
137,2014-05-18,3,2014,5,18,,15.1,,5.6,,10.4,,7.6,,0.0,,,M,,M,0.9,,,,,M,,M
138,2014-05-19,3,2014,5,19,,21.2,,8.3,,14.8,,3.2,,0.0,,,M,,M,0.4,,,,,M,,M
139,2014-05-20,2,2014,5,20,,19.4,,12.7,,16.1,,1.9,,0.0,,,M,,M,0.9,,,,,M,,M
140,2014-05-21,7,2014,5,21,,20.0,,11.6,,15.8,,2.2,,0.0,,,M,,M,0.3,,,,,M,,M
141,2014-05-22,12,2014,5,22,,21.7,,10.9,,16.3,,1.7,,0.0,,,M,,M,0.0,,,,,M,,M
142,2014-05-23,4,2014,5,23,,17.5,,10.7,,14.1,,3.9,,0.0,,,M,,M,0.0,,,,,M,,M
143,2014-05-24,2,2014,5,24,,23.5,,11.1,,17.3,,0.7,,0.0,,,M,,M,0.0,,,,,M,,M
144,2014-05-25,1,2014,5,25,,25.3,,12.1,,18.7,,0.0,,0.7,,,M,,M,0.0,,,,,M,,M
145,2014-05-26,5,2014,5,26,,30.1,,16.2,,23.2,,0.0,,5.2,,,M,,M,0.2,,,,,M,,M
146,2014-05-27,34,2014,5,27,,26.0,,18.5,,22.3,,0.0,,4.3,,,M,,M,4.3,,,,,M,,M
147,2014-05-28,14,2014,5,28,,16.8,E,13.9,E,15.4,E,2.6,E,0.0,E,,M,,M,0.0,,,,,M,,M
148,2014-05-29,8,2014,5,29,,18.0,,13.2,,15.6,,2.4,,0.0,,,M,,M,,M,,,,M,,M
149,2014-05-30,4,2014,5,30,,25.3,,12.5,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,,M,,M
150,2014-05-31,3,2014,5,31,,22.5,,15.3,,18.9,,0.0,,0.9,,,M,,M,0.0,,,,,M,,M
151,2014-06-01,5,2014,6,1,,22.9,,12.4,,17.7,,0.3,,0.0,,,M,,M,0.2,,,,,M,,M
152,2014-06-02,3,2014,6,2,,26.9,,15.0,,21.0,,0.0,,3.0,,,M,,M,0.0,,,,,M,,M
153,2014-06-03,13,2014,6,3,,27.4,,14.9,,21.2,,0.0,,3.2,,,M,,M,5.4,,,,,M,,M
154,2014-06-04,6,2014,6,4,,23.2,,13.1,,18.2,,0.0,,0.2,,,M,,M,0.0,,,,,M,,M
155,2014-06-05,6,2014,6,5,,18.5,,12.1,,15.3,,2.7,,0.0,,,M,,M,0.0,,,,,M,,M
156,2014-06-06,5,2014,6,6,,23.9,,12.0,,18.0,,0.0,,0.0,,,M,,M,0.0,,,,,M,,M
157,2014-06-07,2,2014,6,7,,25.1,,13.4,,19.3,,0.0,,1.3,,,M,,M,0.0,,,,,M,,M
158,2014-06-08,2,2014,6,8,,20.5,,15.9,,18.2,,0.0,,0.2,,,M,,M,0.2,,,,,M,,M
159,2014-06-09,4,2014,6,9,,26.0,,15.7,,20.9,,0.0,,2.9,,,M,,M,0.2,,,,,M,,M
160,2014-06-10,6,2014,6,10,,23.7,,16.8,,20.3,,0.0,,2.3,,,M,,M,0.0,,,,,M,,M
161,2014-06-11,11,2014,6,11,,22.9,,15.8,,19.4,,0.0,,1.4,,,M,,M,17.5,,,,,M,,M
162,2014-06-12,13,2014,6,12,,25.4,,16.9,,21.2,,0.0,,3.2,,,M,,M,0.9,,,,,M,,M
163,2014-06-13,6,2014,6,13,,24.8,,12.7,,18.8,,0.0,,0.8,,,M,,M,0.0,,,,,M,,M
164,2014-06-14,0,2014,6,14,,20.2,,11.6,,15.9,,2.1,,0.0,,,M,,M,0.0,,,,,M,,M
165,2014-06-15,1,2014,6,15,,20.5,,12.4,,16.5,,1.5,,0.0,,,M,,M,0.2,,,,,M,,M
166,2014-06-16,2,2014,6,16,,23.3,,14.1,,18.7,,0.0,,0.7,,,M,,M,0.5,,,,,M,,M
167,2014-06-17,36,2014,6,17,,27.4,,16.2,,21.8,,0.0,,3.8,,,M,,M,22.7,,,,,M,,M
168,2014-06-18,17,2014,6,18,,23.9,,18.6,,21.3,,0.0,,3.3,,,M,,M,0.0,,,,,M,,M
169,2014-06-19,11,2014,6,19,,23.8,,16.8,,20.3,,0.0,,2.3,,,M,,M,0.7,,,,,M,,M
170,2014-06-20,7,2014,6,20,,21.6,,15.5,,18.6,,0.0,,0.6,,,M,,M,0.2,,,,,M,,M
171,2014-06-21,3,2014,6,21,,23.2,,16.5,,19.9,,0.0,,1.9,,,M,,M,0.0,,,,,M,,M
172,2014-06-22,0,2014,6,22,,25.8,,14.6,,20.2,,0.0,,2.2,,,M,,M,0.2,,,,,M,,M
173,2014-06-23,5,2014,6,23,,24.1,,17.0,,20.6,,0.0,,2.6,,,M,,M,2.8,,,,,M,,M
174,2014-06-24,5,2014,6,24,,27.9,,18.4,,23.2,,0.0,,5.2,,,M,,M,2.6,,,,,M,,M
175,2014-06-25,37,2014,6,25,,23.7,,19.3,,21.5,,0.0,,3.5,,,M,,M,34.1,,,,,M,,M
176,2014-06-26,35,2014,6,26,,27.0,,18.8,,22.9,,0.0,,4.9,,,M,,M,0.2,,,,,M,,M
177,2014-06-27,12,2014,6,27,,27.1,,17.6,,22.4,,0.0,,4.4,,,M,,M,0.2,,,,,M,,M
178,2014-06-28,2,2014,6,28,,28.8,,20.4,,24.6,,0.0,,6.6,,,M,,M,0.5,,,,,M,,M
179,2014-06-29,3,2014,6,29,,29.8,,20.9,,25.4,,0.0,,7.4,,,M,,M,6.3,,,,,M,,M
180,2014-06-30,13,2014,6,30,,29.5,,21.4,,25.5,,0.0,,7.5,,,M,,M,0.0,,,,,M,,M
181,2014-07-01,8,2014,7,1,,30.3,,22.6,,26.5,,0.0,,8.5,,,M,,M,1.5,,,,,M,,M
182,2014-07-02,6,2014,7,2,,29.2,,19.5,,24.4,,0.0,,6.4,,,M,,M,0.0,,,,,M,,M
183,2014-07-03,9,2014,7,3,,23.5,,13.8,,18.7,,0.0,,0.7,,,M,,M,0.3,,,,,M,,M
184,2014-07-04,7,2014,7,4,,24.3,,12.9,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
185,2014-07-05,2,2014,7,5,,26.8,,15.5,,21.2,,0.0,,3.2,,,M,,M,0.0,,,,,M,,M
186,2014-07-06,3,2014,7,6,,26.9,,17.2,,22.1,,0.0,,4.1,,,M,,M,0.0,,,,,M,,M
187,2014-07-07,33,2014,7,7,,28.4,,18.4,,23.4,,0.0,,5.4,,,M,,M,10.1,,,,,M,,M
188,2014-07-08,24,2014,7,8,,23.7,,16.6,,20.2,,0.0,,2.2,,,M,,M,17.7,,,,,M,,M
189,2014-07-09,13,2014,7,9,,23.3,,15.7,,19.5,,0.0,,1.5,,,M,,M,0.4,,,,,M,,M
190,2014-07-10,7,2014,7,10,,22.1,,13.0,,17.6,,0.4,,0.0,,,M,,M,0.0,,,,,M,,M
191,2014-07-11,6,2014,7,11,,24.7,,14.6,,19.7,,0.0,,1.7,,,M,,M,0.0,,,,,M,,M
192,2014-07-12,1,2014,7,12,,27.8,,16.6,,22.2,,0.0,,4.2,,,M,,M,0.0,,,,,M,,M
193,2014-07-13,4,2014,7,13,,29.5,,20.2,,24.9,,0.0,,6.9,,,M,,M,5.3,,,,,M,,M
194,2014-07-14,8,2014,7,14,,22.3,,17.3,,19.8,,0.0,,1.8,,,M,,M,0.0,,,,,M,,M
195,2014-07-15,13,2014,7,15,,25.3,,15.7,,20.5,,0.0,,2.5,,,M,,M,5.8,,,,,M,,M
196,2014-07-16,9,2014,7,16,,21.1,,14.2,,17.7,,0.3,,0.0,,,M,,M,2.9,,,,,M,,M
197,2014-07-17,7,2014,7,17,,22.9,,11.7,,17.3,,0.7,,0.0,,,M,,M,0.2,,,,,M,,M
198,2014-07-18,9,2014,7,18,,24.4,,12.7,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
199,2014-07-19,3,2014,7,19,,20.9,,17.5,,19.2,,0.0,,1.2,,,M,,M,7.3,,,,,M,,M
200,2014-07-20,1,2014,7,20,,24.4,,17.8,,21.1,,0.0,,3.1,,,M,,M,0.2,,,,,M,,M
201,2014-07-21,7,2014,7,21,,27.7,,17.2,,22.5,,0.0,,4.5,,,M,,M,0.2,,,,,M,,M
202,2014-07-22,2,2014,7,22,,30.0,,19.2,,24.6,,0.0,,6.6,,,M,,M,1.5,,,,,M,,M
203,2014-07-23,6,2014,7,23,,24.6,,17.0,,20.8,,0.0,,2.8,,,M,,M,0.2,,,,,M,,M
204,2014-07-24,7,2014,7,24,,22.6,,15.0,,18.8,,0.0,,0.8,,,M,,M,,M,,,,M,,M
205,2014-07-25,1,2014,7,25,,25.0,,13.9,,19.5,,0.0,,1.5,,,M,,M,0.0,,,,,M,,M
206,2014-07-26,0,2014,7,26,,25.8,,17.1,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,M,,M
207,2014-07-27,5,2014,7,27,,29.4,,18.4,,23.9,,0.0,,5.9,,,M,,M,7.8,,,,,M,,M
208,2014-07-28,19,2014,7,28,,21.8,,15.4,,18.6,,0.0,,0.6,,,M,,M,13.2,,,,,M,,M
209,2014-07-29,8,2014,7,29,,21.6,,14.0,,17.8,,0.2,,0.0,,,M,,M,0.7,,,,,M,,M
210,2014-07-30,4,2014,7,30,,23.6,,14.8,,19.2,,0.0,,1.2,,,M,,M,4.7,,,,,M,,M
